"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"313","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:35,FALSE,NA,"1598504369812656129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccrist48",1468,TRUE,FALSE,NA,NA
"314","RT @rising_serpent: 1. Story time.
In 2016, Joe Biden, returned a rental car to an Arizona 𝘏𝘦𝘳𝘵𝘻.
Inside it police discovered a used 𝑐𝑟𝑎𝑐𝑘…",FALSE,0,NA,2022-12-02 02:28:34,FALSE,NA,"1598504366641643522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaatkins",4477,TRUE,FALSE,NA,NA
"315","RT @SocialistBoomer: shame on you joe biden",FALSE,0,NA,2022-12-02 02:28:34,FALSE,NA,"1598504365920518144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MertaxQ",2,TRUE,FALSE,NA,NA
"316","RT @drboycewatkins1: I don’t defend everything about #KanyeWest, but I listened to his words.  He didn’t fully praise Hitler.  He said he d…",FALSE,0,NA,2022-12-02 02:28:33,FALSE,NA,"1598504361776259072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saylesssav",406,TRUE,FALSE,NA,NA
"317","@bob_foreaples @JillianOnHudson Ha. You obviously didn’t read the article from the first search result. The second… https://t.co/eQ6XxnG9jl",FALSE,0,"bob_foreaples",2022-12-02 02:28:31,TRUE,"1598502597480091648","1598504354604007424","812727535842820096","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Harper_Ian",0,FALSE,FALSE,NA,NA
"318","RT @HawleyMO: Joe Biden and the suits on one side, railroad workers on the other side. Easy call",FALSE,0,NA,2022-12-02 02:28:31,FALSE,NA,"1598504352875888641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GraceODLL",321,TRUE,FALSE,NA,NA
"319","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:30,FALSE,NA,"1598504351022071810",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wtony_tony",1182,TRUE,FALSE,NA,NA
"320","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:29,FALSE,NA,"1598504346060312578",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Notyourbidness1",1182,TRUE,FALSE,NA,NA
"321","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:29,FALSE,NA,"1598504344978325504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rodgerstope",3832,TRUE,FALSE,NA,NA
"322","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:28:24,FALSE,NA,"1598504326388977666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swanner_jack",19,TRUE,FALSE,NA,NA
"323","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:24,FALSE,NA,"1598504322924519424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdamReallyWonAI",3832,TRUE,FALSE,NA,NA
"324","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:28:23,FALSE,NA,"1598504322127495169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BoemeLucas",1323,TRUE,FALSE,NA,NA
"325","@dbongino I disagree and am glad Joe Biden has brought some civility back to the country. It will take a long time… https://t.co/1vAINLahCp",FALSE,0,"dbongino",2022-12-02 02:28:23,TRUE,"1598273093851664385","1598504321901105152","232901331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HarknessCynthia",0,FALSE,FALSE,NA,NA
"326","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:23,FALSE,NA,"1598504321611862018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidB97206147",1468,TRUE,FALSE,NA,NA
"327","@NEWSMAX I love Ron DeSantis, but let’s be honest, my rooster could beat Joe Biden in a presidential race.",FALSE,0,"NEWSMAX",2022-12-02 02:28:21,FALSE,"1598417918165143552","1598504311700561922","20545835","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albertsbrenda",0,FALSE,FALSE,NA,NA
"328","RT @rising_serpent: 1. Story time.
In 2016, Joe Biden, returned a rental car to an Arizona 𝘏𝘦𝘳𝘵𝘻.
Inside it police discovered a used 𝑐𝑟𝑎𝑐𝑘…",FALSE,0,NA,2022-12-02 02:28:21,FALSE,NA,"1598504311012597764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoSilly",4477,TRUE,FALSE,NA,NA
"329","RT @HawleyMO: Joe Biden and the suits on one side, railroad workers on the other side. Easy call",FALSE,0,NA,2022-12-02 02:28:20,FALSE,NA,"1598504309930749953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dmin55",321,TRUE,FALSE,NA,NA
"330","RT @RepBoebert: Joe Biden has not been to the southern border.",FALSE,0,NA,2022-12-02 02:28:19,FALSE,NA,"1598504303894974465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathyRy64550077",848,TRUE,FALSE,NA,NA
"331","RT @WhaleChart: Do you think Joe Biden and the democrats are behind FTX?",FALSE,0,NA,2022-12-02 02:28:18,FALSE,NA,"1598504298446749696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AakashSarwwan",82,TRUE,FALSE,NA,NA
"332","@_DaniBeck @Snowden Yeah I still can’t believe Joe Biden is President either.",FALSE,0,"_DaniBeck",2022-12-02 02:28:16,FALSE,"1598441668596072448","1598504292360634369","909891288891363330","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KOTORevan93",0,FALSE,FALSE,NA,NA
"333","RT @MikeLoychik: Actions speak louder than words.

No matter how KJP tries to spin it, Joe Biden’s actions show us that he is pro-illegal i…",FALSE,0,NA,2022-12-02 02:28:16,FALSE,NA,"1598504290275958786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucarini_linda",125,TRUE,FALSE,NA,NA
"334","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:28:15,FALSE,NA,"1598504287243587584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrewTheMastodon",1323,TRUE,FALSE,NA,NA
"335","RT @tedcruz: When you speak out for freedom, that terrifies the tyrants in China, Russia, Iran, and Venezuela.

But what does Joe Biden do?…",FALSE,0,NA,2022-12-02 02:28:15,FALSE,NA,"1598504286790381575",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WayneHe28099242",1052,TRUE,FALSE,NA,NA
"336","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:28:15,FALSE,NA,"1598504285330972672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaaronGA",19,TRUE,FALSE,NA,NA
"337","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:28:13,FALSE,NA,"1598504279483875328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","U_R_O_K_I_M_2",5820,TRUE,FALSE,NA,NA
"338","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:12,FALSE,NA,"1598504275214495744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxAu50",3832,TRUE,FALSE,NA,NA
"339","RT @TimRunsHisMouth: Has Joe Biden cured cancer yet?",FALSE,0,NA,2022-12-02 02:28:11,FALSE,NA,"1598504270176870400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robynp30975904",742,TRUE,FALSE,NA,NA
"340","RT @RepBoebert: Joe Biden has not been to the southern border.",FALSE,0,NA,2022-12-02 02:28:11,FALSE,NA,"1598504269824643072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michaelbrandel2",848,TRUE,FALSE,NA,NA
"341","RT @REVMAXXING: Joe Biden and Congress have infinite money for Ukraine 🇺🇦, but can't give railroad workers basic demands https://t.co/oyeeh…",FALSE,0,NA,2022-12-02 02:28:11,FALSE,NA,"1598504268582899712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doctor_Fill",41,TRUE,FALSE,NA,NA
"342","RT @MorePerfectUS: In 1992, Senator Joe Biden voted AGAINST ending a major rail strike.

He argued that by intervening, Congress would be “…",FALSE,0,NA,2022-12-02 02:28:10,FALSE,NA,"1598504265957662721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SexyAmbassador",1738,TRUE,FALSE,NA,NA
"343","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:10,FALSE,NA,"1598504265894531073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulaBr38941860",1468,TRUE,FALSE,NA,NA
"344","Joe Biden’s dementia is worse! https://t.co/iz1EXemrco",FALSE,5,NA,2022-12-02 02:28:09,FALSE,NA,"1598504261964517378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","INFJLOVE",1,FALSE,FALSE,NA,NA
"345","@IrishWhiskeyKy @DonaldJTrumpJr @elonmusk Hey whiskey breath where did you get your information? Didn’t know you wh… https://t.co/Fnp4KU5gQs",FALSE,0,"IrishWhiskeyKy",2022-12-02 02:28:09,TRUE,"1598136845199880192","1598504261171630080","878429052671078401","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LewisMazzotta",0,FALSE,FALSE,NA,NA
"346","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:28:09,FALSE,NA,"1598504260139876352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","justmejill",118,TRUE,FALSE,NA,NA
"347","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:08,FALSE,NA,"1598504258407890945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jdawson75295972",1182,TRUE,FALSE,NA,NA
"348","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:28:06,FALSE,NA,"1598504251478745090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicholasG_Vald",19,TRUE,FALSE,NA,NA
"349","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:28:06,FALSE,NA,"1598504250480492546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimSomers5",118,TRUE,FALSE,NA,NA
"350","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:06,FALSE,NA,"1598504248659976192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeSocha1212",1182,TRUE,FALSE,NA,NA
"351","RT @larryelder: After @elonmusk vowed to release internal @Twitter communications on why the Joe/Hunter Biden laptop story was quashed, ex-…",FALSE,0,NA,2022-12-02 02:28:02,FALSE,NA,"1598504234286129153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patriot_Armyvet",1354,TRUE,FALSE,NA,NA
"352","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:00,FALSE,NA,"1598504226132369408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yoopergirl701",1182,TRUE,FALSE,NA,NA
"353","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:00,FALSE,NA,"1598504223913672708",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathyRy64550077",1468,TRUE,FALSE,NA,NA
"354","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:27:59,FALSE,NA,"1598504220977958915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasonKohan1",1182,TRUE,FALSE,NA,NA
"355","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:27:59,FALSE,NA,"1598504219673239554",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","junebug1918",1182,TRUE,FALSE,NA,NA
"356","@CNN so much clear evidence of Joe Biden profiting from Hunter's illegal business dealings and lying about his know… https://t.co/lpBVF9tQ5z",FALSE,0,"CNN",2022-12-02 02:27:59,TRUE,NA,"1598504218469572609","759251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prpatriot4",0,FALSE,FALSE,NA,NA
"357","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:27:58,FALSE,NA,"1598504215768436736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mokurai",5820,TRUE,FALSE,NA,NA
"358","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:27:58,FALSE,NA,"1598504214711668736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHall4Fam",3832,TRUE,FALSE,NA,NA
"359","RT @citizenyid: @JoeBiden @TheDemocrats Go Joe!!!
Free read 🇺🇲 no paywall
https://t.co/BSPmVzC3Wx",FALSE,0,NA,2022-12-02 02:27:57,FALSE,NA,"1598504211796353024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustMaxWilson",1,TRUE,FALSE,NA,NA
"360","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:27:55,FALSE,NA,"1598504203609063427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevemo31689389",3832,TRUE,FALSE,NA,NA
"361","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:27:54,FALSE,NA,"1598504199855013889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BJSHAHAN1998",1323,TRUE,FALSE,NA,NA
"362","@DailyCaller @mrddmia You talking about Uncle Joe Biden?🤣🤣🤣",FALSE,0,"DailyCaller",2022-12-02 02:27:54,FALSE,"1598472611616497668","1598504199213711360","39308549","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","poudapada",0,FALSE,FALSE,NA,NA
"363","RT @drboycewatkins1: I don’t defend everything about #KanyeWest, but I listened to his words.  He didn’t fully praise Hitler.  He said he d…",FALSE,0,NA,2022-12-02 02:27:52,FALSE,NA,"1598504191932059648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RanWorxxs",406,TRUE,FALSE,NA,NA
"364","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:27:51,FALSE,NA,"1598504186815152134",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BobZa222",3832,TRUE,FALSE,NA,NA
"365","RT @Maks_NAFO_FELLA: Joe Biden said that he, together with French President Macron, are determined to hold the Russian Federation and Putin…",FALSE,0,NA,2022-12-02 02:27:51,FALSE,NA,"1598504184873205761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bivi_17",33,TRUE,FALSE,NA,NA
"366","Joe Biden Hits Record High Approval Rating Thanks to This Surprising Demographic. https://t.co/S9jpsOrxiH",FALSE,0,NA,2022-12-02 02:27:50,FALSE,NA,"1598504180309704705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TsicOfIgnorance",0,FALSE,FALSE,NA,NA
"367","RT @DJJudd: Meanwhile, at the White House North Portico, President Joe Biden and First Lady Jill Biden welcome French President Emmanuel Ma…",FALSE,0,NA,2022-12-02 02:27:49,FALSE,NA,"1598504180138004480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alittlebitroyal",33,TRUE,FALSE,NA,NA
"368","RT @NEWSMAX: Sex offender encounters at the southern border have spiked under President Joe Biden.  https://t.co/NMJ34NjnoH",FALSE,0,NA,2022-12-02 02:27:49,FALSE,NA,"1598504179995213825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaMathiasen",95,TRUE,FALSE,NA,NA
"369","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:27:49,FALSE,NA,"1598504179781324802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ximdiaz",184,TRUE,FALSE,NA,NA
"370","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:27:49,FALSE,NA,"1598504178631966720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kkroskow",5820,TRUE,FALSE,NA,NA
"371","@DefiantLs It wasn’t Biden who got that wrong. It was the nerd who writes for Joe Biden.
But it was him who caused… https://t.co/R01Kl2udr7",FALSE,0,"DefiantLs",2022-12-02 02:27:48,TRUE,"1524767773519405056","1598504173825302530","1390762874809761793","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HammerFightBro",0,FALSE,FALSE,NA,NA
